#HDR ms,ax,ay,az,mag,hp_abs,rms,label
428738,0.1074,-0.0054,0.925,0.9313,0.0918,0.2652,PLAY
428748,-0.0146,-0.0715,1.3159,1.3179,0.2858,0.2705,PLAY
428758,0.0442,-0.0396,1.1523,1.1539,0.1181,0.2661,PLAY
428768,0.1428,-0.0471,0.9204,0.9326,0.1,0.2657,PLAY
428778,0.0542,-0.0149,0.9761,0.9777,0.0533,0.2657,PLAY
428788,0.0715,-0.0393,1.2551,1.2578,0.2199,0.2664,PLAY
428798,-0.0095,-0.0217,0.9763,0.9766,0.0594,0.2665,PLAY
428808,0.0408,-0.0459,1.3433,1.3447,0.2992,0.2604,PLAY
428818,0.0696,-0.0305,1.0442,1.0469,0.0015,0.2585,PLAY
428828,0.074,0.0535,0.7151,0.7209,0.3147,0.264,PLAY
428838,0.0752,0.0039,1.0969,1.0995,0.062,0.264,PLAY
428848,0.0317,-0.0408,1.2495,1.2506,0.2066,0.2625,PLAY
428858,0.0317,-0.0259,1.1448,1.1455,0.0984,0.2606,PLAY
428868,0.0881,-0.0107,0.2949,0.308,0.7166,0.2939,PLAY
428878,0.0693,-0.001,0.929,0.9315,0.0902,0.294,PLAY
428888,0.0347,-0.0398,1.1602,1.1614,0.1353,0.2764,PLAY
428898,0.0483,-0.0471,1.1816,1.1836,0.1527,0.2777,PLAY
428908,-0.001,-0.041,1.0684,1.0691,0.0372,0.2718,PLAY
428918,0.0771,-0.0298,0.8298,0.8339,0.192,0.2741,PLAY
428928,0.1174,-0.0149,0.9348,0.9423,0.0811,0.2187,PLAY
428938,0.0259,-0.0618,1.3701,1.3718,0.3377,0.2286,PLAY
428948,-0.0159,-0.03,1.2397,1.2402,0.1999,0.2276,PLAY
428958,0.0911,-0.04,1.1069,1.1114,0.0689,0.2204,PLAY
428968,0.0645,-0.0291,0.9324,0.935,0.1041,0.2213,PLAY
428978,0.0508,-0.0769,1.2483,1.2517,0.206,0.2222,PLAY
428988,-0.0449,-0.03,1.0273,1.0288,0.0164,0.2214,PLAY
428998,0.0098,-0.0432,1.313,1.3137,0.2604,0.2202,PLAY
429008,0.075,-0.0234,1.0735,1.0764,0.0223,0.2189,PLAY
429018,0.1104,0.0696,0.0837,0.155,0.8716,0.2791,PLAY
429028,0.0657,0.0088,1.1997,1.2015,0.1696,0.281,PLAY
429038,0.0605,-0.0459,1.3103,1.3125,0.272,0.2828,PLAY
429048,0.0525,-0.0354,1.1187,1.1204,0.0775,0.283,PLAY
429058,0.1174,0.0034,0.0715,0.1375,0.8778,0.3276,PLAY
429068,0.0398,-0.0098,0.8882,0.8891,0.1224,0.3285,PLAY
429078,0.0562,-0.0125,1.1042,1.1057,0.0913,0.3229,PLAY
429088,0.0449,-0.0532,1.2654,1.2673,0.2452,0.3264,PLAY
429099,0.0457,-0.021,1.0527,1.0539,0.0309,0.3238,PLAY
429108,0.0654,-0.0088,0.7661,0.769,0.2464,0.327,PLAY
429118,0.1228,-0.0107,0.9316,0.9398,0.0733,0.2943,PLAY
429128,0.0144,-0.0811,1.4111,1.4135,0.3883,0.3038,PLAY
429138,-0.0398,-0.0435,1.2437,1.245,0.2131,0.3056,PLAY
429148,0.1479,-0.0393,0.9265,0.9391,0.09,0.3046,PLAY
429158,0.0505,-0.0103,0.9497,0.9511,0.0756,0.3049,PLAY
429168,0.0354,0.0369,0.9785,0.9798,0.0454,0.3026,PLAY
429178,0.0999,0.0029,0.9358,0.9411,0.0816,0.3026,PLAY
429188,-0.0396,-0.0427,1.3936,1.3948,0.3607,0.3036,PLAY
429198,0.0779,-0.0356,1.147,1.1502,0.1126,0.3018,PLAY
429208,0.1477,0.0669,-0.0347,0.1658,0.8452,0.3457,PLAY
429218,-0.02,-0.0088,1.1348,1.135,0.1202,0.3459,PLAY
429228,0.0977,-0.0417,1.2632,1.2676,0.2451,0.3469,PLAY
429238,0.033,-0.0247,1.1152,1.116,0.0906,0.3474,PLAY
429248,0.1716,0.0425,0.3809,0.4199,0.587,0.3629,JUMP
429258,0.0901,-0.0049,0.9033,0.9078,0.0961,0.3634,JUMP
429268,0.0801,-0.0254,1.1394,1.1425,0.1344,0.32,PLAY
429278,0.0466,-0.0425,1.1584,1.1602,0.1474,0.3196,PLAY
429288,0.0188,-0.0286,1.0647,1.0652,0.0509,0.3151,PLAY
429298,0.0383,-0.0234,0.8069,0.8081,0.1999,0.3172,PLAY
429308,0.1077,-0.0051,0.9446,0.9507,0.0556,0.2645,PLAY
429318,0.0271,-0.0552,1.3628,1.3642,0.347,0.2723,PLAY
429328,0.0618,-0.031,1.1272,1.1293,0.1087,0.2726,PLAY
429338,0.189,-0.033,1.1143,1.1306,0.1067,0.269,PLAY
429348,0.0674,-0.0281,0.946,0.9489,0.0728,0.2693,PLAY
429358,0.0366,-0.0293,1.1838,1.1848,0.1581,0.2666,PLAY
429368,0.0425,-0.0308,1.0042,1.0055,0.0205,0.2663,PLAY
429378,0.0051,-0.042,1.2522,1.2529,0.22,0.2584,PLAY
429388,0.0679,-0.0232,1.1624,1.1646,0.1276,0.2562,PLAY
429398,0.1826,0.1101,0.0024,0.2133,0.7986,0.3014,PLAY
429408,-0.0298,0.0007,1.2083,1.2086,0.1908,0.3034,PLAY
429418,0.0518,-0.0417,1.3369,1.3386,0.3109,0.3096,PLAY
429428,0.0498,-0.0396,1.1379,1.1397,0.1087,0.3099,PLAY
429438,-0.0103,-0.0208,0.864,0.8643,0.1616,0.3031,PLAY
429448,0.0828,-0.0171,0.9031,0.907,0.1153,0.3031,PLAY
429458,0.0879,-0.0198,1.1453,1.1488,0.1226,0.2528,PLAY
429468,0.0369,-0.0442,1.3467,1.3479,0.3119,0.2593,PLAY
429478,0.0605,-0.032,1.092,1.0942,0.0564,0.2549,PLAY
429488,0.0793,-0.0146,0.833,0.8369,0.1947,0.2572,PLAY
429498,0.0999,-0.0088,0.9338,0.9392,0.0896,0.2295,PLAY
429508,0.0037,-0.0693,1.3569,1.3587,0.3198,0.2375,PLAY
429518,-0.0193,-0.0427,1.1543,1.1552,0.1128,0.2371,PLAY
429528,0.1638,-0.0503,1.1406,1.1534,0.1076,0.2362,PLAY
429538,0.0728,-0.0261,0.9685,0.9716,0.072,0.2364,PLAY
429548,0.0908,0.0286,0.9036,0.9086,0.1309,0.2345,PLAY
429558,0.0842,-0.0002,1.1284,1.1316,0.0893,0.2349,PLAY
429568,-0.0042,-0.0447,1.2629,1.2637,0.2148,0.2285,PLAY
429578,0.0149,-0.0342,1.1682,1.1688,0.1162,0.2286,PLAY
429588,0.1731,0.0554,0.0586,0.191,0.8354,0.2824,PLAY
429598,-0.0063,-0.0115,1.0896,1.0897,0.0614,0.2823,PLAY
429608,0.061,-0.0327,1.2134,1.2154,0.1813,0.2828,PLAY
429618,0.0481,-0.0205,1.0955,1.0967,0.0608,0.2831,PLAY
429628,0.0413,-0.0103,0.5935,0.595,0.4275,0.2924,PLAY
429638,0.0876,-0.0027,0.8774,0.8818,0.1364,0.2926,PLAY
429648,0.1021,-0.0225,0.9385,0.9443,0.0717,0.2455,PLAY
429658,0.0317,-0.063,1.2695,1.2715,0.2478,0.2475,PLAY
429668,0.0095,-0.0442,1.103,1.104,0.0778,0.2401,PLAY
429678,0.1064,-0.033,0.8318,0.8392,0.1813,0.2419,PLAY
429688,0.0767,-0.0027,0.9802,0.9832,0.0361,0.2398,PLAY
429698,0.0059,-0.0571,1.3545,1.3557,0.3261,0.2474,PLAY
429708,0.0247,-0.021,1.1335,1.134,0.1012,0.2471,PLAY
429718,0.0447,-0.0408,1.1855,1.1871,0.1496,0.2409,PLAY
429728,0.0845,-0.0371,0.99,0.9943,0.0419,0.2408,PLAY
429739,0.0918,0.0193,0.4241,0.4343,0.5835,0.2647,PLAY
429748,-0.0159,-0.0161,1.0144,1.0147,0.0031,0.2641,PLAY
429758,0.0847,-0.0378,1.2468,1.2503,0.2255,0.2602,PLAY
429768,0.0337,-0.022,1.1443,1.145,0.1165,0.2603,PLAY
429778,0.1584,0.0527,0.1636,0.2338,0.7705,0.3017,PLAY
429788,0.0325,0.0098,1.0969,1.0974,0.0903,0.3019,PLAY
429798,0.0469,-0.031,1.2715,1.2727,0.2575,0.3051,PLAY
429808,0.0393,-0.0354,1.1301,1.1314,0.1126,0.3054,PLAY
429818,0.0354,-0.0212,0.749,0.7502,0.2604,0.3069,PLAY
429828,0.0486,-0.0181,0.8389,0.8405,0.1649,0.3078,PLAY
429838,0.1008,-0.0137,1.002,1.0071,0.0017,0.2584,PLAY
429848,0.0315,-0.0562,1.3418,1.3433,0.3276,0.2663,PLAY
429858,0.02,-0.0232,1.0933,1.0937,0.0756,0.2643,PLAY
429868,0.0801,-0.0161,0.8665,0.8703,0.1433,0.2656,PLAY
429878,0.0842,-0.0112,0.9929,0.9965,0.0165,0.2515,PLAY
429888,0.0337,-0.0396,1.2146,1.2157,0.1965,0.253,PLAY
429898,0.0215,-0.0271,1.116,1.1165,0.0943,0.2533,PLAY
429908,0.0337,-0.0476,1.2246,1.226,0.1976,0.2516,PLAY
429918,0.0757,-0.0227,1.0415,1.0445,0.0156,0.2511,PLAY
429928,0.1309,0.0186,0.7017,0.714,0.3053,0.2559,PLAY
429938,0.0396,-0.0005,1.0156,1.0164,0.0028,0.2558,PLAY
429948,0.0859,-0.043,1.2566,1.2603,0.2337,0.2517,PLAY
429958,0.0271,-0.0276,1.1462,1.1469,0.1167,0.2519,PLAY
429968,0.064,0.0244,0.3547,0.3613,0.6486,0.2818,PLAY
429978,0.0085,-0.0076,1.0403,1.0403,0.0296,0.2817,PLAY
429988,0.0647,-0.0269,1.229,1.231,0.2135,0.26,PLAY
429998,0.0623,-0.0225,1.113,1.115,0.0945,0.2606,PLAY
430008,0.0967,-0.0061,0.8403,0.8459,0.1692,0.2589,PLAY
430018,0.0708,-0.0076,0.8406,0.8436,0.1663,0.26,PLAY
430028,0.1055,-0.0125,0.958,0.9639,0.0446,0.2096,PLAY
430038,0.0286,-0.0583,1.2632,1.2649,0.2485,0.2147,PLAY
430048,-0.0146,-0.0364,1.0806,1.0813,0.063,0.2088,PLAY
430058,0.082,-0.0283,1.0186,1.0222,0.0038,0.2076,PLAY
430068,0.0686,-0.0181,1.002,1.0045,0.0135,0.201,PLAY
430078,0.093,-0.0049,1.0488,1.053,0.0339,0.1983,FOOT
430088,0.0637,-0.0193,1.042,1.0441,0.0243,0.1984,FOOT
430098,0.0569,-0.0457,1.2546,1.2568,0.2297,0.1928,FOOT
430108,0.085,-0.0308,1.1067,1.1104,0.0808,0.1929,FOOT
430118,0.061,0.019,0.6082,0.6115,0.4053,0.2073,PLAY
430128,0.0166,-0.0232,1.0427,1.0431,0.0255,0.2073,PLAY
430138,0.075,-0.0432,1.2195,1.2225,0.1987,0.2074,PLAY
430148,0.0442,-0.0212,1.0986,1.0997,0.0735,0.2071,PLAY
430158,0.1277,0.0181,0.3396,0.3633,0.6427,0.2405,PLAY
430168,0.0056,0.0015,1.0776,1.0777,0.0695,0.2409,PLAY
430178,0.0525,-0.0325,1.2524,1.254,0.2383,0.2378,PLAY
430188,0.0342,-0.0371,1.1899,1.191,0.17,0.2402,PLAY
430198,0.0471,-0.0364,1.0127,1.0144,0.0064,0.2357,PLAY
430208,0.0852,-0.0229,0.8489,0.8535,0.1623,0.2367,PLAY
430218,0.116,-0.0083,1.0039,1.0106,0.0049,0.198,FOOT
430228,0.022,-0.0571,1.3638,1.3651,0.3389,0.2092,PLAY
430238,0.03,-0.0198,1.042,1.0426,0.0159,0.2049,PLAY
430248,0.0645,-0.0437,1.1487,1.1513,0.1208,0.2054,PLAY
430258,0.0522,-0.0254,1.0239,1.0256,0.0048,0.2026,PLAY
430268,0.126,-0.0068,0.8774,0.8865,0.1395,0.2018,PLAY
430278,-0.0093,-0.0303,1.0488,1.0493,0.0226,0.2016,PLAY
430288,0.0432,-0.0437,1.2275,1.2291,0.1962,0.1993,FOOT
430298,0.0469,-0.0283,1.1458,1.1471,0.1107,0.2002,PLAY
430308,0.0962,0.0554,0.4453,0.4589,0.5598,0.2293,PLAY
430318,0.0205,0.0066,1.0752,1.0754,0.0549,0.2296,PLAY
430328,0.0642,-0.0225,1.1721,1.1741,0.1489,0.2314,PLAY
430338,0.05,-0.0352,1.1328,1.1345,0.106,0.2323,PLAY
430348,0.0908,-0.0122,0.5286,0.5364,0.477,0.2469,PLAY
430358,0.0684,-0.0181,0.8853,0.8881,0.1216,0.2476,PLAY
430368,0.116,-0.0132,1.0066,1.0133,0.0036,0.2339,PLAY
430379,0.0398,-0.0481,1.3933,1.3947,0.3732,0.2455,PLAY
430388,0.0239,-0.0183,1.0239,1.0244,0.0028,0.2423,PLAY
430398,0.0977,-0.0271,0.9465,0.9519,0.0675,0.2422,PLAY
430408,0.0508,-0.0222,1.0173,1.0188,0.0006,0.2053,PLAY
430418,0.0361,-0.01,0.8914,0.8921,0.1234,0.2063,PLAY
430428,0.0391,-0.0269,1.0688,1.0699,0.0527,0.201,PLAY
430438,0.0464,-0.0513,1.1943,1.1963,0.1737,0.2011,PLAY
430448,0.0928,-0.0269,1.0266,1.0311,0.0082,0.2011,PLAY
430458,0.0781,0.0076,0.5857,0.5909,0.4189,0.2154,PLAY
430468,-0.0103,-0.0066,1.0132,1.0133,0.0034,0.2154,PLAY
430478,0.083,-0.0479,1.2522,1.2559,0.2385,0.21,PLAY
430488,0.0344,-0.0322,1.124,1.125,0.1044,0.211,PLAY
430498,0.114,0.0422,0.3503,0.3708,0.63,0.2446,PLAY
430508,0.0449,-0.0076,1.0437,1.0447,0.0425,0.2447,PLAY
430518,0.0603,-0.0291,1.2517,1.2535,0.2436,0.2479,PLAY
430528,0.0405,-0.0325,1.1714,1.1725,0.1577,0.2499,PLAY
430538,0.012,-0.0161,0.8176,0.8179,0.1909,0.2497,PLAY
430548,0.0935,-0.0115,0.897,0.9019,0.1036,0.2496,PLAY
430558,0.1045,-0.0156,0.9604,0.9662,0.0381,0.2232,PLAY
430568,-0.0125,-0.0696,1.4023,1.4041,0.3876,0.236,PLAY
430578,0.0293,-0.04,1.0652,1.0663,0.0483,0.2344,PLAY
430588,0.0884,-0.04,1.0352,1.0397,0.021,0.2334,PLAY
430598,0.0627,-0.0107,1.0071,1.0091,0.0093,0.2131,PLAY
430608,0.1218,-0.0015,0.968,0.9757,0.0415,0.2118,PLAY
430618,-0.0037,-0.0103,1.1279,1.128,0.1075,0.2129,PLAY
430628,0.0435,-0.0422,1.2632,1.2646,0.2367,0.2049,PLAY
430638,0.085,-0.0337,1.115,1.1187,0.088,0.2057,PLAY
430648,0.085,0.0313,0.5869,0.5939,0.4235,0.222,PLAY
430658,0.0569,-0.0085,0.9812,0.9829,0.0335,0.2221,PLAY
430668,0.0615,-0.0403,1.2859,1.288,0.2634,0.227,PLAY
430678,0.0427,-0.0234,1.1335,1.1346,0.1066,0.2277,PLAY
430688,0.1306,0.0349,0.2607,0.2937,0.7119,0.2663,PLAY
430698,0.032,-0.0029,0.9897,0.9903,0.0149,0.2663,PLAY
430708,0.0872,-0.0239,1.1311,1.1347,0.1256,0.2541,PLAY
430718,0.0288,-0.0481,1.2043,1.2056,0.1906,0.2569,PLAY
430728,0.0195,-0.0422,0.9282,0.9294,0.0831,0.253,PLAY
430738,0.0801,-0.0244,0.8877,0.8916,0.1171,0.2532,PLAY
430748,0.0886,-0.011,1.0161,1.02,0.0109,0.2196,PLAY
430758,0.0059,-0.0518,1.322,1.323,0.3044,0.2278,PLAY
430768,0.0261,-0.012,1.0168,1.0173,0.0014,0.2225,PLAY
430778,0.0996,-0.0378,1.0933,1.0984,0.0774,0.2208,PLAY
430788,0.0723,-0.0317,0.9976,1.0007,0.0198,0.2175,PLAY
430798,0.0955,-0.0244,0.9487,0.9538,0.0646,0.2169,PLAY
430808,-0.01,-0.0352,1.1548,1.1554,0.1328,0.2184,PLAY
430818,0.0364,-0.0479,1.2605,1.2619,0.2321,0.2093,PLAY
430828,0.0857,-0.0273,1.1445,1.1481,0.1146,0.2104,PLAY
430838,0.114,0.0781,0.4043,0.4273,0.5877,0.241,PLAY
430848,0.0635,-0.001,0.9243,0.9265,0.0858,0.2416,PLAY
430858,0.0979,-0.0437,1.2612,1.2658,0.2457,0.2464,PLAY
430868,0.0278,-0.0393,1.1536,1.1546,0.1304,0.2468,PLAY
430878,0.1345,0.0173,0.3015,0.3306,0.6724,0.2771,PLAY
430888,0.033,-0.0159,0.9712,0.9719,0.0302,0.2766,PLAY
430898,0.0603,-0.0295,1.2578,1.2596,0.2497,0.268,PLAY
430908,0.0376,-0.0308,1.1487,1.1497,0.1355,0.2692,PLAY
430918,-0.0186,-0.0249,0.9795,0.98,0.0331,0.2641,PLAY
430928,0.0789,-0.0115,0.9041,0.9076,0.1024,0.2641,PLAY
430938,0.1172,-0.0137,0.9634,0.9706,0.0381,0.2225,PLAY
430948,0.0427,-0.0564,1.21,1.212,0.1971,0.226,PLAY
430958,0.0293,-0.0342,1.146,1.1469,0.128,0.226,PLAY
430968,0.0662,-0.0427,1.1299,1.1326,0.1102,0.2239,PLAY
430978,0.0615,-0.0144,1.0288,1.0307,0.0081,0.2233,PLAY
430988,0.0708,-0.0437,1.1501,1.1532,0.1265,0.2235,PLAY
430998,-0.0542,-0.0227,0.9629,0.9647,0.06,0.2238,PLAY
431008,0.0107,-0.0496,1.2715,1.2725,0.2402,0.2206,PLAY
431019,0.0244,-0.0369,1.1821,1.183,0.1461,0.2226,PLAY
431028,0.0791,0.0347,0.6868,0.6922,0.3342,0.2319,PLAY
431038,0.071,-0.0073,0.8948,0.8976,0.1248,0.2332,PLAY
431048,0.0952,-0.0452,1.3369,1.3411,0.3089,0.2409,PLAY
431058,0.0583,-0.0322,1.1575,1.1594,0.1234,0.2407,PLAY
431068,0.1804,0.1025,0.051,0.2137,0.7973,0.2849,PLAY
431078,-0.0144,-0.002,1.1033,1.1034,0.0896,0.2846,PLAY
431088,0.0442,-0.0396,1.0725,1.0741,0.0585,0.2594,PLAY
431098,0.0457,-0.0352,1.1082,1.1097,0.0912,0.2595,PLAY
431108,0.0298,-0.0388,0.6826,0.6844,0.3239,0.2629,PLAY
431118,0.0928,-0.0142,0.8652,0.8703,0.1338,0.263,PLAY
431128,0.1165,-0.0115,1.05,1.0565,0.0508,0.2262,PLAY
431138,0.0598,-0.0632,1.251,1.254,0.2407,0.2312,PLAY
431148,0.0051,-0.041,1.0261,1.027,0.0133,0.2258,PLAY
431158,0.1108,-0.0229,0.873,0.8804,0.1293,0.2256,PLAY
431168,0.0911,-0.0142,0.9346,0.9391,0.0684,0.2259,PLAY
431178,0.0176,-0.0769,1.1382,1.1409,0.1294,0.2265,PLAY
431188,-0.0332,-0.0303,1.0269,1.0278,0.0158,0.2264,PLAY
431198,0.032,-0.0488,1.2354,1.2367,0.2178,0.2272,PLAY
431208,0.0889,-0.0269,1.0396,1.0437,0.024,0.2258,PLAY
431218,0.1726,0.1118,0.0061,0.2058,0.7891,0.2746,PLAY
431228,0.0393,0.0015,1.1406,1.1413,0.142,0.276,PLAY
431238,0.1101,-0.0442,1.269,1.2746,0.2669,0.28,PLAY
431248,-0.0078,-0.0493,1.2593,1.2603,0.2449,0.284,PLAY
431258,0.1016,0.0352,0.1465,0.1817,0.8083,0.3232,PLAY
431268,0.0505,-0.02,0.8975,0.8991,0.0881,0.3224,PLAY
431278,0.0476,-0.0322,1.2673,1.2686,0.2728,0.3201,PLAY
431288,0.0679,-0.0305,1.144,1.1465,0.1461,0.3204,PLAY
431298,-0.0417,-0.0723,1.0139,1.0173,0.0164,0.3144,PLAY
431308,0.0532,-0.0068,0.8408,0.8425,0.1535,0.315,PLAY
431318,0.124,-0.0095,0.9175,0.9259,0.0681,0.272,PLAY
431328,0.0017,-0.0881,1.3499,1.3527,0.3479,0.2802,PLAY
431338,0.0129,-0.0322,1.229,1.2295,0.2178,0.2833,PLAY
431348,0.1616,-0.0398,0.9705,0.9846,0.0263,0.2827,PLAY
431358,0.0403,-0.011,1.0198,1.0206,0.0094,0.2752,PLAY
431368,-0.0308,0.033,0.8232,0.8245,0.181,0.2763,PLAY
431378,0.0527,0.0027,0.9487,0.9502,0.0536,0.2763,PLAY
431388,0.04,-0.0527,1.3494,1.351,0.3366,0.2803,PLAY
431398,0.0496,-0.0425,1.2788,1.2805,0.258,0.285,PLAY
431408,0.1396,0.1223,0.0039,0.1857,0.8113,0.3269,PLAY
431418,-0.0117,-0.0093,1.0806,1.0807,0.0811,0.327,PLAY
431428,0.0435,-0.0391,1.3818,1.3831,0.3718,0.3344,PLAY
431438,0.0305,-0.0378,1.2083,1.2092,0.192,0.3366,PLAY
431448,0.0762,0.0371,0.6565,0.6619,0.3445,0.3408,PLAY
431458,0.0974,-0.0056,0.9009,0.9061,0.0972,0.3413,PLAY
431468,0.1272,-0.0129,0.9729,0.9813,0.0214,0.3027,PLAY
431478,0.0374,-0.0698,1.2009,1.2035,0.1947,0.3038,PLAY
431488,-0.0383,-0.0928,1.0635,1.0682,0.0576,0.2993,PLAY
431498,0.05,-0.0308,0.8918,0.8938,0.1133,0.2962,PLAY
431508,0.0959,-0.0051,0.9714,0.9762,0.03,0.2482,PLAY
431518,0.0195,-0.075,1.3213,1.3236,0.3078,0.2551,PLAY
431528,-0.0168,-0.0215,1.2043,1.2047,0.1831,0.2519,PLAY
431538,0.1196,-0.0413,1.4011,1.4068,0.3735,0.2611,PLAY
431548,0.0317,-0.0469,1.1011,1.1025,0.0671,0.2614,PLAY
431558,0.3198,0.168,-0.1477,0.3903,0.6255,0.2882,PLAY
431568,0.0137,-0.0034,0.9861,0.9862,0.0287,0.2879,PLAY
431578,0.0632,-0.0461,1.3076,1.31,0.2861,0.2852,PLAY
431588,0.0642,-0.0388,1.2803,1.2825,0.2508,0.2863,PLAY
431598,0.0562,0.0405,0.2539,0.2632,0.7451,0.3227,PLAY
431608,0.0859,-0.0039,0.8657,0.87,0.1341,0.3238,PLAY
431618,0.022,-0.0488,1.3784,1.3795,0.3639,0.3299,PLAY
431628,0.0122,-0.052,1.1284,1.1297,0.1107,0.3305,PLAY
431638,0.0479,-0.0786,1.0388,1.0429,0.0232,0.3236,PLAY
431648,0.0491,-0.0237,0.9368,0.9384,0.0789,0.3198,PLAY
431659,0.1213,-0.0044,0.9485,0.9562,0.0592,0.2759,PLAY
431668,0.0557,-0.0447,1.3252,1.3271,0.3022,0.2819,PLAY
431678,-0.0317,-0.0105,1.1594,1.1599,0.1309,0.2732,PLAY
431688,0.1658,-0.0388,1.0046,1.019,0.0097,0.2705,PLAY
431698,0.0452,-0.0283,1.0383,1.0397,0.0107,0.2616,PLAY
431708,0.0239,-0.095,1.314,1.3176,0.2798,0.2668,PLAY
431718,-0.0427,-0.0415,1.0725,1.0742,0.0352,0.2669,PLAY
431728,0.0332,-0.0513,1.344,1.3454,0.2971,0.2706,PLAY
431738,0.0815,-0.0298,1.1545,1.1578,0.1062,0.2712,PLAY
431748,0.1792,0.1206,0.3606,0.4203,0.612,0.2967,PLAY
431758,0.1113,0.0095,1.0981,1.1038,0.0693,0.2969,PLAY
431768,0.1221,-0.0457,1.3777,1.3838,0.3386,0.2983,PLAY
431778,0.0476,-0.0532,1.1709,1.1731,0.124,0.2971,PLAY
431788,0.0752,0.0305,0.2432,0.2563,0.7686,0.326,PLAY
431798,0.0442,-0.0142,0.9314,0.9326,0.0896,0.3262,PLAY
431808,0.0776,-0.0273,1.0488,1.0521,0.029,0.3014,PLAY
431818,0.0498,-0.0447,1.1533,1.1553,0.1282,0.3024,PLAY
431828,-0.0063,-0.0537,1.1091,1.1104,0.0808,0.2974,PLAY
431838,0.0793,-0.0083,0.9333,0.9368,0.09,0.2937,PLAY
431848,0.116,-0.0208,1.0227,1.0295,0.0026,0.253,PLAY
431858,0.0125,-0.0798,1.2224,1.2251,0.1922,0.2545,PLAY
431868,0.0071,-0.0315,1.0723,1.0728,0.0386,0.244,PLAY
431878,0.0745,-0.0481,1.1658,1.1691,0.1309,0.2444,PLAY
431888,0.064,-0.0193,1.0435,1.0456,0.0071,0.2444,PLAY
431898,0.0906,0.0073,0.3887,0.3992,0.6198,0.2736,PLAY
431908,0.0012,0.0073,0.927,0.927,0.0891,0.2739,PLAY
431918,0.0747,-0.0522,1.2695,1.2728,0.2488,0.2717,PLAY
431928,0.0154,-0.0471,1.2988,1.2998,0.2674,0.2757,PLAY
431938,0.1064,0.0835,0.2913,0.3211,0.6896,0.3083,PLAY
431948,0.0071,-0.0193,0.9124,0.9126,0.0952,0.3089,PLAY
431958,0.0613,-0.0366,1.302,1.304,0.2872,0.3091,PLAY
431968,0.0767,-0.032,1.0574,1.0606,0.0425,0.3092,PLAY
431978,0.0713,-0.0002,0.6563,0.6601,0.3471,0.3112,PLAY
431988,0.0671,-0.0007,0.9316,0.9341,0.0709,0.3108,PLAY
431998,0.113,-0.0164,0.9365,0.9435,0.0596,0.286,PLAY
432008,0.0271,-0.094,1.3,1.3037,0.2915,0.2915,PLAY
432018,-0.0767,-0.0515,1.2891,1.2924,0.2716,0.2887,PLAY
432028,0.1697,-0.0383,1.2517,1.2637,0.2356,0.2915,PLAY
432038,0.0442,-0.0327,1.0706,1.072,0.0425,0.2478,PLAY
432048,0.0591,0.0352,0.9348,0.9373,0.0894,0.2478,PLAY
432058,0.0588,0.0061,1.0371,1.0388,0.0117,0.2477,PLAY
432068,-0.0417,-0.0576,1.4961,1.4978,0.4564,0.2628,PLAY
432078,0.0613,-0.0488,1.2812,1.2836,0.2349,0.2664,PLAY
432088,0.3394,0.1262,0.0408,0.3644,0.6636,0.2971,PLAY
432098,-0.0244,-0.0007,1.0535,1.0537,0.025,0.2972,PLAY
432108,0.1311,-0.0352,1.3269,1.3338,0.2958,0.3005,PLAY
432118,0.0544,-0.031,1.146,1.1477,0.1063,0.3012,PLAY
432128,0.0344,0.0537,0.1284,0.1434,0.8706,0.3469,PLAY
432138,0.0757,-0.0098,0.9485,0.9516,0.0606,0.3471,PLAY
432148,0.0659,-0.0276,1.1428,1.1451,0.1289,0.3253,PLAY
432158,0.0049,-0.094,1.302,1.3054,0.2804,0.3296,PLAY
432168,-0.1467,-0.1309,1.2534,1.2687,0.2364,0.3292,PLAY
432178,0.0991,-0.0227,0.804,0.8104,0.2153,0.3277,PLAY
432188,0.1313,-0.0061,0.9004,0.9099,0.1122,0.2981,PLAY
432198,0.0535,0.0608,0.9949,0.9982,0.0232,0.2975,PLAY
432208,0.0042,-0.0068,1.3386,1.3386,0.3076,0.2983,PLAY
432218,0.1533,-0.0728,1.3738,1.3842,0.3424,0.306,PLAY
432228,-0.041,-0.0417,1.1401,1.1416,0.0968,0.2986,PLAY
432238,0.0886,0.1079,0.084,0.1629,0.855,0.3438,PLAY
432248,0.0874,0.0046,0.8022,0.807,0.2045,0.346,PLAY
432258,-0.0503,-0.0461,1.4487,1.4503,0.4254,0.3516,JUMP
432268,0.1016,-0.0237,1.1113,1.1162,0.0885,0.3478,PLAY
432278,0.199,0.0964,-0.064,0.2302,0.7732,0.3777,JUMP
432288,-0.0493,-0.0042,1.1035,1.1046,0.0981,0.3781,JUMP
432299,0.0444,-0.0657,1.1614,1.1641,0.1528,0.3789,JUMP
432308,-0.0229,-0.0876,1.2935,1.2966,0.2766,0.3829,JUMP
432318,0.04,-0.0886,0.9309,0.936,0.0814,0.3722,JUMP
432328,0.0725,-0.03,0.885,0.8885,0.125,0.3701,JUMP
432338,0.0608,0.0046,1.1582,1.1598,0.1419,0.3467,PLAY
432348,0.0122,-0.1377,2.1565,2.1609,1.1082,0.4114,JUMP
432358,-0.2068,-0.0654,1.2668,1.2853,0.2254,0.4096,JUMP
432368,0.2209,-0.0168,0.7341,0.7668,0.2841,0.413,JUMP
